Country,Date,Confirmed Cases,Confirmed Deaths,New Cases,New Deaths,Income,Region,Population,Case_Change_7_Day_Rolling_Average,Death_Change_7_Day_Rolling_Average,year,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,Case_7_Day_income,Death_7_Day_income,cpm_income,dpm_income,Case_7_Day_income_per_million,Death_7_Day_income_per_million,cases_region,deaths_region,Case_Change_7_Day_region,Death_7_Day_region,cpm_region,dpm_region,Case_7_Day_region_per_million,Death_7_Day_region_per_million
Sierra Leone,2024-01-14,7779,125,,,Low income,African Region,8420641,1.85714285714286,0,,923.801406567505,14.8444756165237,,,1937374,43496,318,1.85714285714286,2697.33424172743,60.5578737911091,0.442739651130511,0.0025856313857577,9033142,174378,1830.28571428571,2,7769.38880942265,149.9821968712,1.57422537436227,0.00172019631915952
Singapore,2024-01-14,2965515,1954,19800,,High income,Western Pacific Region,5941060,35510.2857142857,3,,499155.874540907,328.897536803197,3332.7386022023,,428120414,2961435,177398.285714286,2798.42857142857,343715.683485077,2377.58261889756,142.423885966266,2.24671320885142,208090027,419442,74924,138.428571428571,108137.538723389,217.970203431306,38.9355370274964,0.0719367728434223
Sint Maarten,2024-01-14,11051,92,,,High income,Region of the Americas,44042,0,0,,250919.576767631,2088.91512647019,,,428120414,2961435,177398.285714286,2798.42857142857,343715.683485077,2377.58261889756,142.423885966266,2.24671320885142,192683541,2994536,11817.1428571429,1717.14285714286,187754.318175196,2917.92989693437,11.5148371698325,1.67321497559704
Slovakia,2024-01-14,1876446,21217,412,5,High income,European Region,5447622,883.857142857143,5,,344452.313321299,3894.72691020045,75.6293296414472,0.917831670405913,428120414,2961435,177398.285714286,2798.42857142857,343715.683485077,2377.58261889756,142.423885966266,2.24671320885142,278515157,2266855,183065.714285714,1175.71428571429,299218.414203354,2435.36030726308,196.673794394521,1.26311030220757
Slovenia,2024-01-14,1355110,9931,262,35,High income,European Region,2119410,791.857142857143,46,,639380.771063645,4685.7380119939,123.619309147357,16.5140298479294,428120414,2961435,177398.285714286,2798.42857142857,343715.683485077,2377.58261889756,142.423885966266,2.24671320885142,278515157,2266855,183065.714285714,1175.71428571429,299218.414203354,2435.36030726308,196.673794394521,1.26311030220757
Solomon Islands,2024-01-14,25954,199,,,Lower middle income,Western Pacific Region,707851,0,0,,36665.9085033432,281.132611241631,,,91903417,1187834,6201.42857142857,44.1428571428571,27056.2278171726,349.696544068469,1.82569124954837,0.0129955907880775,208090027,419442,74924,138.428571428571,108137.538723389,217.970203431306,38.9355370274964,0.0719367728434223
Somalia,2024-01-14,27334,1361,,,Low income,Eastern Mediterranean Region,17065581,0,0,,1601.70345211218,79.7511669834154,,,1937374,43496,318,1.85714285714286,2697.33424172743,60.5578737911091,0.442739651130511,0.0025856313857577,23410381,351878,613.571428571429,11.1428571428571,30746.1525470735,462.140905180447,0.805837407831293,0.0146345326684146
South Africa,2024-01-14,4072636,102595,,,Upper middle income,African Region,59392255,1,0,,68571.8365130268,1727.41378484451,,,251117242,2822974,93605.1428571429,237.142857142857,99655.0917331821,1120.28839871692,37.1469080491342,0.0941094008289575,9033142,174378,1830.28571428571,2,7769.38880942265,149.9821968712,1.57422537436227,0.00172019631915952
South Korea,2024-01-14,34571873,35934,,,High income,Western Pacific Region,51830139,0,0,,667022.579275738,693.303176362309,,,428120414,2961435,177398.285714286,2798.42857142857,343715.683485077,2377.58261889756,142.423885966266,2.24671320885142,208090027,419442,74924,138.428571428571,108137.538723389,217.970203431306,38.9355370274964,0.0719367728434223
South Sudan,2024-01-14,18819,147,,,Low income,African Region,10748272,7.71428571428571,0,,1750.88609592314,13.6766170413253,,,1937374,43496,318,1.85714285714286,2697.33424172743,60.5578737911091,0.442739651130511,0.0025856313857577,9033142,174378,1830.28571428571,2,7769.38880942265,149.9821968712,1.57422537436227,0.00172019631915952
Spain,2024-01-14,13980340,121852,,,High income,European Region,47486935,0,0,,294403.923942449,2566.0110512502,,,428120414,2961435,177398.285714286,2798.42857142857,343715.683485077,2377.58261889756,142.423885966266,2.24671320885142,278515157,2266855,183065.714285714,1175.71428571429,299218.414203354,2435.36030726308,196.673794394521,1.26311030220757
Sri Lanka,2024-01-14,672734,16893,13,,Lower middle income,South-East Asia Region,21773441,15,1,,30896.9996979348,775.853481312393,0.597057672234719,,91903417,1187834,6201.42857142857,44.1428571428571,27056.2278171726,349.696544068469,1.82569124954837,0.0129955907880775,61248144,808329,5285.57142857143,36.8571428571429,29783.1058729423,393.065758648451,2.57021230645196,0.0179225053397283
St. Barthélemy,2024-01-14,5507,5,,,,,10861,0,0,,507043.55031765,460.362765859497,,,1212840,3965,18.1428571428571,0,,,,,1310895,4286,4.71428571428571,0.285714285714286,,,,
St. Helena,2024-01-14,2166,0,,,,,5404,0,0,,400814.211695041,0,,,1212840,3965,18.1428571428571,0,,,,,1310895,4286,4.71428571428571,0.285714285714286,,,,
St. Kitts & Nevis,2024-01-14,6607,46,,,High income,Region of the Americas,47606,0,0,,138785.027097425,966.264756543293,,,428120414,2961435,177398.285714286,2798.42857142857,343715.683485077,2377.58261889756,142.423885966266,2.24671320885142,192683541,2994536,11817.1428571429,1717.14285714286,187754.318175196,2917.92989693437,11.5148371698325,1.67321497559704
St. Lucia,2024-01-14,30209,410,,,Upper middle income,Region of the Americas,179651,0,0,,168153.809330313,2282.2027152646,,,251117242,2822974,93605.1428571429,237.142857142857,99655.0917331821,1120.28839871692,37.1469080491342,0.0941094008289575,192683541,2994536,11817.1428571429,1717.14285714286,187754.318175196,2917.92989693437,11.5148371698325,1.67321497559704
St. Pierre & Miquelon,2024-01-14,3426,2,,,,,5883,0,0,,582355.940846507,339.962604113548,,,1212840,3965,18.1428571428571,0,,,,,1310895,4286,4.71428571428571,0.285714285714286,,,,
St. Vincent & Grenadines,2024-01-14,9674,124,,,Upper middle income,Region of the Americas,104332,0,0,,92723.2296898363,1188.513591228,,,251117242,2822974,93605.1428571429,237.142857142857,99655.0917331821,1120.28839871692,37.1469080491342,0.0941094008289575,192683541,2994536,11817.1428571429,1717.14285714286,187754.318175196,2917.92989693437,11.5148371698325,1.67321497559704
Sudan,2024-01-14,63993,5046,,,Low income,Eastern Mediterranean Region,45657202,0,0,,1401.59705800631,110.51925608582,,,1937374,43496,318,1.85714285714286,2697.33424172743,60.5578737911091,0.442739651130511,0.0025856313857577,23410381,351878,613.571428571429,11.1428571428571,30746.1525470735,462.140905180447,0.805837407831293,0.0146345326684146
Suriname,2024-01-14,82506,1404,,,Upper middle income,Region of the Americas,612985,0,0,,134597.094545544,2290.43125035686,,,251117242,2822974,93605.1428571429,237.142857142857,99655.0917331821,1120.28839871692,37.1469080491342,0.0941094008289575,192683541,2994536,11817.1428571429,1717.14285714286,187754.318175196,2917.92989693437,11.5148371698325,1.67321497559704
Sweden,2024-01-14,2748783,26927,881,128,High income,European Region,10467097,2174.14285714286,176,,262611.782426398,2572.53754312203,84.1685139633272,12.2287965803699,428120414,2961435,177398.285714286,2798.42857142857,343715.683485077,2377.58261889756,142.423885966266,2.24671320885142,278515157,2266855,183065.714285714,1175.71428571429,299218.414203354,2435.36030726308,196.673794394521,1.26311030220757
Switzerland,2024-01-14,4449493,14174,1086,,High income,European Region,8691406,2662.14285714286,6.28571428571429,,511941.681242368,1630.80633904342,124.951014830052,,428120414,2961435,177398.285714286,2798.42857142857,343715.683485077,2377.58261889756,142.423885966266,2.24671320885142,278515157,2266855,183065.714285714,1175.71428571429,299218.414203354,2435.36030726308,196.673794394521,1.26311030220757
Syria,2024-01-14,57423,3163,,,Low income,Eastern Mediterranean Region,21324367,0,0,,2692.83491509971,148.327966780913,,,1937374,43496,318,1.85714285714286,2697.33424172743,60.5578737911091,0.442739651130511,0.0025856313857577,23410381,351878,613.571428571429,11.1428571428571,30746.1525470735,462.140905180447,0.805837407831293,0.0146345326684146
São Tomé & Príncipe,2024-01-14,6736,80,,,Lower middle income,African Region,223107,7.14285714285714,0,,30191.7913826101,358.572344211522,,,91903417,1187834,6201.42857142857,44.1428571428571,27056.2278171726,349.696544068469,1.82569124954837,0.0129955907880775,9033142,174378,1830.28571428571,2,7769.38880942265,149.9821968712,1.57422537436227,0.00172019631915952
Tajikistan,2024-01-14,17786,125,,,Lower middle income,European Region,9750064,0,0,,1824.19315401417,12.8204286659041,,,91903417,1187834,6201.42857142857,44.1428571428571,27056.2278171726,349.696544068469,1.82569124954837,0.0129955907880775,278515157,2266855,183065.714285714,1175.71428571429,299218.414203354,2435.36030726308,196.673794394521,1.26311030220757
Tanzania,2024-01-14,43223,846,,,Lower middle income,African Region,63588334,9.28571428571429,0,,679.731599824584,13.3043271742266,,,91903417,1187834,6201.42857142857,44.1428571428571,27056.2278171726,349.696544068469,1.82569124954837,0.0129955907880775,9033142,174378,1830.28571428571,2,7769.38880942265,149.9821968712,1.57422537436227,0.00172019631915952
Thailand,2024-01-14,4763664,34528,625,7,Upper middle income,South-East Asia Region,71601103,582.571428571429,5.14285714285714,,66530.5952060543,482.227208147897,8.72891581013773,0.0977638570735426,251117242,2822974,93605.1428571429,237.142857142857,99655.0917331821,1120.28839871692,37.1469080491342,0.0941094008289575,61248144,808329,5285.57142857143,36.8571428571429,29783.1058729423,393.065758648451,2.57021230645196,0.0179225053397283
Timor-Leste,2024-01-14,23460,138,,,Lower middle income,South-East Asia Region,1320942,0,0,,17760.0530530485,104.47090031205,,,91903417,1187834,6201.42857142857,44.1428571428571,27056.2278171726,349.696544068469,1.82569124954837,0.0129955907880775,61248144,808329,5285.57142857143,36.8571428571429,29783.1058729423,393.065758648451,2.57021230645196,0.0179225053397283
Togo,2024-01-14,39527,290,,,Low income,African Region,8644829,0,0,,4572.32872969494,33.5460655150033,,,1937374,43496,318,1.85714285714286,2697.33424172743,60.5578737911091,0.442739651130511,0.0025856313857577,9033142,174378,1830.28571428571,2,7769.38880942265,149.9821968712,1.57422537436227,0.00172019631915952
Tokelau,2024-01-14,80,0,,,,Western Pacific Region,1849,0,0,,43266.6306111412,0,,,1212840,3965,18.1428571428571,0,,,,,208090027,419442,74924,138.428571428571,108137.538723389,217.970203431306,38.9355370274964,0.0719367728434223
Tonga,2024-01-14,16950,12,,,Upper middle income,Western Pacific Region,106017,8.85714285714286,0,,159880.019242197,113.189394153768,,,251117242,2822974,93605.1428571429,237.142857142857,99655.0917331821,1120.28839871692,37.1469080491342,0.0941094008289575,208090027,419442,74924,138.428571428571,108137.538723389,217.970203431306,38.9355370274964,0.0719367728434223
Trinidad & Tobago,2024-01-14,191496,4390,,,High income,Region of the Americas,1525663,0,0,,125516.578693984,2877.43754682391,,,428120414,2961435,177398.285714286,2798.42857142857,343715.683485077,2377.58261889756,142.423885966266,2.24671320885142,192683541,2994536,11817.1428571429,1717.14285714286,187754.318175196,2917.92989693437,11.5148371698325,1.67321497559704
Tunisia,2024-01-14,1153361,29423,,,Lower middle income,Eastern Mediterranean Region,12262946,0,0,,94052.5221264124,2399.34188734094,,,91903417,1187834,6201.42857142857,44.1428571428571,27056.2278171726,349.696544068469,1.82569124954837,0.0129955907880775,23410381,351878,613.571428571429,11.1428571428571,30746.1525470735,462.140905180447,0.805837407831293,0.0146345326684146
Turkey,2024-01-14,17004677,101419,,,Upper middle income,European Region,84775404,0,0,,200585.030535508,1196.32576448707,,,251117242,2822974,93605.1428571429,237.142857142857,99655.0917331821,1120.28839871692,37.1469080491342,0.0941094008289575,278515157,2266855,183065.714285714,1175.71428571429,299218.414203354,2435.36030726308,196.673794394521,1.26311030220757
Turkmenistan,2024-01-14,0,0,,,Upper middle income,European Region,6341855,0,0,,0,0,,,251117242,2822974,93605.1428571429,237.142857142857,99655.0917331821,1120.28839871692,37.1469080491342,0.0941094008289575,278515157,2266855,183065.714285714,1175.71428571429,299218.414203354,2435.36030726308,196.673794394521,1.26311030220757
Turks & Caicos Islands,2024-01-14,6723,40,10,,High income,Region of the Americas,45114,3.71428571428571,0,,149022.476393137,886.642727313029,221.660681828257,,428120414,2961435,177398.285714286,2798.42857142857,343715.683485077,2377.58261889756,142.423885966266,2.24671320885142,192683541,2994536,11817.1428571429,1717.14285714286,187754.318175196,2917.92989693437,11.5148371698325,1.67321497559704
Tuvalu,2024-01-14,2943,1,,,Upper middle income,Western Pacific Region,11204,0,0,,262674.044983934,89.2538379150304,,,251117242,2822974,93605.1428571429,237.142857142857,99655.0917331821,1120.28839871692,37.1469080491342,0.0941094008289575,208090027,419442,74924,138.428571428571,108137.538723389,217.970203431306,38.9355370274964,0.0719367728434223
U.S. Virgin Islands,2024-01-14,25389,132,,,High income,Region of the Americas,100091,0,0,,253659.170155159,1318.79989209819,,,428120414,2961435,177398.285714286,2798.42857142857,343715.683485077,2377.58261889756,142.423885966266,2.24671320885142,192683541,2994536,11817.1428571429,1717.14285714286,187754.318175196,2917.92989693437,11.5148371698325,1.67321497559704
Uganda,2024-01-14,171888,3632,,,Low income,African Region,45853778,0,0,,3748.6115102664,79.208304275386,,,1937374,43496,318,1.85714285714286,2697.33424172743,60.5578737911091,0.442739651130511,0.0025856313857577,9033142,174378,1830.28571428571,2,7769.38880942265,149.9821968712,1.57422537436227,0.00172019631915952
Ukraine,2024-01-14,5521032,109918,549,,Lower middle income,European Region,43531422,78.4285714285714,0,,126828.661834203,2525.02663478349,12.6115797457754,,91903417,1187834,6201.42857142857,44.1428571428571,27056.2278171726,349.696544068469,1.82569124954837,0.0129955907880775,278515157,2266855,183065.714285714,1175.71428571429,299218.414203354,2435.36030726308,196.673794394521,1.26311030220757
United Arab Emirates,2024-01-14,1067030,2349,,,High income,Eastern Mediterranean Region,9365145,0,0,,113936.303175231,250.823665837528,,,428120414,2961435,177398.285714286,2798.42857142857,343715.683485077,2377.58261889756,142.423885966266,2.24671320885142,23410381,351878,613.571428571429,11.1428571428571,30746.1525470735,462.140905180447,0.805837407831293,0.0146345326684146
United Kingdom,2024-01-14,24880104,232112,6592,,High income,European Region,67281039,8298.42857142857,0,,369793.694773352,3449.88727061721,97.9770838556759,,428120414,2961435,177398.285714286,2798.42857142857,343715.683485077,2377.58261889756,142.423885966266,2.24671320885142,278515157,2266855,183065.714285714,1175.71428571429,299218.414203354,2435.36030726308,196.673794394521,1.26311030220757
United States,2024-01-14,103436829,1165780,,955,High income,Region of the Americas,336997624,0,1603,,306936.374720553,3459.31222351882,,2.83384787306394,428120414,2961435,177398.285714286,2798.42857142857,343715.683485077,2377.58261889756,142.423885966266,2.24671320885142,192683541,2994536,11817.1428571429,1717.14285714286,187754.318175196,2917.92989693437,11.5148371698325,1.67321497559704
Uruguay,2024-01-14,1041111,7660,,,High income,Region of the Americas,3426260,34.7142857142857,0,,303862.228785907,2235.67388347644,,,428120414,2961435,177398.285714286,2798.42857142857,343715.683485077,2377.58261889756,142.423885966266,2.24671320885142,192683541,2994536,11817.1428571429,1717.14285714286,187754.318175196,2917.92989693437,11.5148371698325,1.67321497559704
